Small Unit Installation Postcode,Jan 2020 - Installation Quantity,Feb 2020 - Installation Quantity,Mar 2020 - Installation Quantity,Apr 2020 - Installation Quantity,May 2020 - Installation Quantity,Jun 2020 - Installation Quantity,Jul 2020 - Installation Quantity,Aug 2020 - Installation Quantity,Sep 2020 - Installation Quantity,Oct 2020 - Installation Quantity,Nov 2020 - Installation Quantity,Dec 2020 - Installation Quantity,Jan 2021 - Installation Quantity,Feb 2021 - Installation Quantity,Mar 2021 - Installation Quantity,Apr 2021 - Installation Quantity,May 2021 - Installation Quantity,Jun 2021 - Installation Quantity,Jul 2021 - Installation Quantity,Aug 2021 - Installation Quantity,Sep 2021 - Installation Quantity,Oct 2021 - Installation Quantity,Nov 2021 - Installation Quantity,Dec 2021 - Installation Quantity,Jan 2022 - Installation Quantity,Feb 2022 - Installation Quantity,Mar 2022 - Installation Quantity,Apr 2022 - Installation Quantity,May 2022 - Installation Quantity,Jun 2022 - Installation Quantity,Jul 2022 - Installation Quantity,Aug 2022 - Installation Quantity,Sep 2022 - Installation Quantity,Oct 2022 - Installation Quantity,Nov 2022 - Installation Quantity,Dec 2022 - Installation Quantity,Jan 2023 - Installation Quantity,Feb 2023 - Installation Quantity,Mar 2023 - Installation Quantity,Apr 2023 - Installation Quantity,May 2023 - Installation Quantity,Jun 2023 - Installation Quantity,Jul 2023 - Installation Quantity,Aug 2023 - Installation Quantity,Sep 2023 - Installation Quantity,Oct 2023 - Installation Quantity,Nov 2023 - Installation Quantity,Dec 2023 - Installation Quantity,Jan 2024 - Installation Quantity,Feb 2024 - Installation Quantity,Mar 2024 - Installation Quantity,Apr 2024 - Installation Quantity,May 2024 - Installation Quantity,Jun 2024 - Installation Quantity,Jul 2024 - Installation Quantity,Aug 2024 - Installation Quantity,Sep 2024 - Installation Quantity,Oct 2024 - Installation Quantity,Nov 2024 - Installation Quantity,Dec 2024 - Installation Quantity,Jan 2025 - Installation Quantity,Feb 2025 - Installation Quantity,Mar 2025 - Installation Quantity,Apr 2025 - Installation Quantity,May 2025 - Installation Quantity,Jun 2025 - Installation Quantity,Jul 2025 - Installation Quantity,Aug 2025 - Installation Quantity,Sep 2025 - Installation Quantity,Oct 2025 - Installation Quantity,Nov 2025 - Installation Quantity,Dec 2025 - Installation Quantity,Jan 2026 - Installation Quantity,Feb 2026 - Installation Quantity,Mar 2026 - Installation Quantity,Total Installation Quantity
6069,2,1,2,0,4,1,0,1,3,2,4,2,2,0,0,1,4,5,6,7,4,2,3,4,2,2,1,6,5,6,1,2,5,2,6,4,7,7,3,4,8,8,10,7,7,7,6,5,7,8,7,6,23,9,9,8,8,10,9,8,16,5,10,6,17,11,7,12,6,19,8,9,9,11,12,579
6070,1,0,1,1,0,2,1,1,0,2,1,0,0,1,1,4,1,1,0,2,2,2,1,5,1,3,4,3,1,4,1,3,1,3,1,2,1,0,3,3,4,2,2,1,0,2,1,2,3,0,2,1,0,3,1,1,5,1,2,2,2,1,2,0,1,3,2,6,1,2,2,4,1,1,4,197
6071,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,1,0,4,1,3,0,2,3,4,0,1,1,0,1,1,1,3,1,4,4,3,0,0,1,4,1,3,2,1,2,2,0,1,2,1,1,1,4,4,1,0,2,2,0,0,2,0,6,3,3,4,1,1,1,2,1,2,1,2,1,158
6072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,32
6073,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,2,2,3,2,0,1,1,2,1,4,3,2,0,1,3,2,0,2,0,1,2,2,0,2,1,2,0,1,2,1,1,4,4,2,3,4,3,2,1,1,0,1,0,0,3,1,2,0,2,2,2,1,2,1,2,124
6074,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3,0,1,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,34
6076,0,3,4,5,3,5,8,11,10,7,8,9,3,1,6,11,9,10,7,10,9,13,12,12,5,7,6,10,10,7,14,10,9,7,9,15,6,12,10,14,16,20,17,14,15,14,14,7,13,12,22,10,10,9,17,8,13,20,16,10,10,4,20,16,21,16,24,19,11,16,14,17,12,15,9,1078
6077,3,2,2,2,25,0,1,1,1,2,1,0,0,2,1,3,7,4,3,4,4,2,4,1,1,0,0,4,0,2,1,1,5,2,2,1,1,2,2,1,3,2,3,1,6,3,7,1,3,4,3,5,8,1,5,6,4,4,4,0,2,4,3,2,5,1,2,4,0,3,2,1,2,2,4,264
6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,26
6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6081,0,2,1,1,1,3,1,1,2,1,2,2,0,1,1,2,1,1,1,1,1,3,2,2,1,1,1,4,1,1,2,0,1,2,3,5,0,2,1,2,1,2,1,5,0,1,6,5,0,3,2,1,4,1,2,4,3,6,1,1,0,2,0,4,3,2,5,1,1,1,3,3,2,0,0,178
6082,0,0,1,1,0,1,1,0,0,1,2,1,0,1,0,0,0,1,0,2,1,2,3,3,1,0,0,1,4,3,3,1,0,1,3,2,0,1,1,4,2,2,4,2,1,2,1,3,1,3,2,1,0,1,1,2,0,2,0,0,1,0,0,0,1,1,0,4,3,1,1,2,1,0,1,131
6083,0,2,1,1,2,1,1,2,0,1,2,1,0,0,1,1,0,2,2,0,1,1,0,3,0,1,2,0,0,1,0,1,2,1,5,3,2,1,5,2,1,0,1,4,0,0,2,4,0,2,1,2,2,1,0,2,2,4,2,4,1,1,0,1,1,2,1,3,0,1,1,0,1,2,5,139
6084,0,0,0,0,3,1,1,2,3,0,1,1,0,1,1,4,6,8,2,1,1,2,0,2,3,1,4,3,7,4,4,6,6,8,5,3,3,5,5,9,12,13,11,4,3,3,9,4,9,7,4,6,8,13,14,6,4,8,5,6,5,4,8,5,5,4,10,14,7,5,2,7,2,9,7,466
6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6100,0,1,0,1,1,0,0,1,0,3,2,1,1,0,1,0,0,4,1,1,1,5,2,3,2,2,4,0,1,3,2,0,0,2,0,3,4,1,1,7,1,1,3,4,2,1,4,2,2,3,0,3,4,1,6,3,1,3,2,3,1,2,3,3,7,3,2,2,2,3,1,1,0,4,0,182
6101,1,1,2,2,3,0,3,0,2,1,1,1,2,1,3,1,0,1,4,1,0,2,0,0,2,0,4,2,3,0,1,1,1,1,2,1,2,3,2,4,3,3,2,2,2,4,3,5,2,3,3,4,5,0,1,2,5,2,3,2,1,1,4,6,8,4,2,3,3,3,1,2,1,1,1,191
6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,2,1,0,1,4,1,1,1,2,0,3,1,1,1,0,0,2,1,0,2,2,2,1,0,1,0,2,1,1,1,1,1,1,2,2,0,1,4,1,2,2,1,2,2,4,1,0,4,1,3,1,1,5,103
6103,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,2,0,0,3,2,3,0,0,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,52
6104,2,0,0,1,1,2,0,0,1,1,0,0,1,2,3,0,2,0,2,4,1,2,0,0,1,2,1,0,0,1,2,1,1,2,2,0,0,0,1,1,2,1,3,2,0,2,4,1,1,2,1,6,2,6,3,0,2,3,1,3,3,0,3,2,1,1,4,2,2,3,1,1,1,2,1,152
6105,0,1,2,0,0,3,0,0,1,0,0,0,0,0,1,2,2,3,2,1,0,1,3,1,0,0,1,1,1,2,3,1,2,1,1,0,3,0,2,1,1,3,1,5,0,3,2,2,1,3,3,1,2,4,4,0,3,0,4,2,1,4,0,1,3,1,4,1,3,1,1,2,1,6,3,140
6107,1,6,2,0,5,2,5,6,1,2,3,2,1,1,2,3,2,7,5,3,5,4,1,5,4,1,0,5,10,6,4,2,0,5,3,6,1,7,4,3,3,4,2,4,5,7,6,2,8,4,3,9,6,4,6,4,6,6,3,15,1,8,3,2,10,3,7,5,7,6,4,4,3,3,5,418
6108,2,0,0,0,2,0,1,2,0,1,0,0,1,3,1,1,1,3,2,1,0,2,3,0,0,4,0,1,3,1,1,4,3,4,1,2,0,2,3,1,2,4,8,3,2,0,3,0,0,2,2,1,1,5,2,2,4,3,4,3,1,4,1,2,4,3,3,6,1,2,2,1,4,3,2,186
6109,0,1,0,0,0,0,1,1,0,1,0,0,2,1,4,2,2,1,1,7,6,0,3,2,0,1,1,1,2,2,1,0,0,2,1,3,1,1,0,1,1,2,1,4,2,1,0,1,2,1,2,1,1,4,1,2,1,0,0,1,7,1,1,1,2,4,1,2,0,1,0,0,1,1,4,151
6110,3,0,3,3,2,5,2,5,7,2,2,1,3,2,2,4,3,4,3,2,5,6,4,0,1,6,1,3,3,5,3,5,1,3,2,3,4,3,5,2,8,5,8,3,7,3,2,5,7,8,5,8,9,5,5,5,5,5,7,4,2,2,1,3,6,9,12,7,7,7,4,3,4,6,4,395
6111,2,1,2,5,7,2,1,7,1,7,2,2,3,2,7,5,5,2,5,5,7,5,5,6,3,4,4,3,3,7,9,12,4,13,6,4,4,2,2,13,11,10,11,5,9,8,3,5,7,8,7,13,13,12,8,5,8,8,7,1,14,0,4,2,15,10,10,7,6,7,6,10,5,2,3,611
6112,3,3,2,4,4,8,6,7,4,9,9,4,4,3,7,7,11,7,13,6,6,6,12,16,3,5,11,10,9,20,22,13,20,17,11,7,8,12,15,18,15,22,15,12,14,14,15,10,6,14,11,28,18,19,16,18,13,18,19,17,13,18,20,19,23,16,31,13,18,21,19,16,17,34,16,1210
6121,0,0,1,1,1,1,1,0,0,0,2,2,0,1,0,1,2,0,1,1,4,2,2,0,0,0,0,1,4,1,0,0,2,0,0,0,1,0,1,1,2,3,2,1,2,0,2,2,0,3,1,1,2,4,2,1,2,2,2,3,0,1,3,1,0,2,2,1,0,1,1,0,1,1,0,122
6122,1,0,4,1,2,2,2,2,2,3,1,3,2,3,4,4,3,4,2,7,1,2,5,4,2,0,2,7,6,1,3,2,2,4,10,1,2,5,2,3,3,3,4,8,4,2,5,5,4,5,5,2,3,1,2,6,16,2,0,5,2,6,10,8,6,8,5,3,3,2,1,10,9,17,6,358
6123,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,1,0,2,0,1,0,0,0,0,2,1,0,0,0,2,1,1,1,1,2,0,1,0,0,0,1,0,0,1,2,2,0,0,1,0,0,1,3,1,0,1,2,3,59
6124,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,1,1,0,1,1,2,0,0,2,1,0,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,2,0,0,56
6125,0,0,0,0,1,0,1,2,1,0,1,1,0,0,0,2,0,2,1,1,1,2,3,0,0,1,2,0,2,3,1,1,2,2,2,2,0,1,0,2,1,0,2,4,0,0,2,0,2,1,1,1,2,1,0,3,3,3,5,2,0,2,3,3,0,3,2,6,1,1,1,1,2,1,0,130
6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12
6147,2,0,0,2,0,1,0,0,0,1,0,1,0,1,1,2,0,1,2,0,2,0,0,0,1,1,0,1,1,2,2,1,1,1,0,1,1,1,2,0,1,1,1,4,3,0,4,2,1,0,5,3,2,2,0,4,3,4,1,2,1,1,1,0,1,3,3,2,3,2,4,2,2,1,0,126
6148,0,1,0,0,2,0,2,2,0,1,4,1,0,1,3,1,1,1,0,5,1,2,1,2,0,0,2,0,4,3,1,2,3,4,2,2,1,2,1,1,5,4,5,4,3,3,7,1,2,3,1,1,3,3,2,8,1,4,3,1,2,1,6,2,4,4,3,7,4,8,7,4,3,1,1,242
6149,0,3,1,0,0,1,0,0,1,2,1,2,2,1,1,0,0,3,4,2,3,0,5,3,2,5,3,2,4,3,0,0,0,0,2,5,1,2,1,3,6,7,3,3,1,4,6,5,0,4,2,3,5,3,3,5,0,2,5,3,4,2,2,1,3,6,3,8,2,5,4,3,8,2,2,240
6150,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,3,3,1,4,2,1,0,3,1,1,0,2,1,2,0,1,1,3,6,2,5,2,0,1,2,2,1,1,1,3,3,0,3,4,3,1,1,1,4,0,5,1,6,3,6,5,1,3,2,0,151
6151,0,0,0,2,1,1,2,1,1,0,1,0,0,1,1,1,1,2,0,2,1,2,2,2,0,2,0,0,2,2,2,5,0,0,1,1,2,1,4,1,0,3,1,1,1,1,1,2,1,3,2,3,3,5,3,2,8,1,3,1,1,2,0,2,5,2,7,3,1,1,3,0,3,3,1,170
6152,0,3,1,1,1,4,4,3,4,3,1,0,0,1,0,3,3,2,4,4,2,0,4,1,1,0,0,3,4,4,1,0,1,4,1,0,2,1,4,3,9,1,6,6,4,8,7,1,2,4,2,2,3,5,13,1,2,7,5,9,1,4,2,2,9,1,1,6,8,4,3,7,5,4,1,303
6153,2,2,1,1,2,2,2,3,1,2,0,1,1,3,3,3,1,1,1,1,1,1,0,1,0,4,2,1,2,1,2,5,4,3,2,1,5,3,1,2,4,0,7,6,3,6,2,0,3,1,3,4,3,4,7,5,3,8,2,2,2,3,3,1,3,3,6,3,1,5,7,6,3,5,0,243
6154,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,4,0,2,1,3,1,1,0,1,0,1,3,0,0,2,1,3,0,3,3,0,1,1,0,2,3,3,1,3,1,3,0,0,0,0,2,2,1,4,7,5,3,2,1,0,1,0,1,2,2,1,3,1,0,2,1,2,1,0,1,130
6155,0,2,2,2,3,2,2,0,2,1,1,5,4,2,7,5,2,7,5,5,5,6,4,1,1,3,1,6,4,7,6,4,7,4,3,5,4,6,4,5,6,8,6,12,7,10,3,1,3,7,11,10,12,4,6,11,3,7,9,2,3,7,2,4,5,9,8,11,5,6,13,9,6,9,1,470
6156,0,1,0,0,1,0,1,1,0,2,1,1,1,0,1,1,1,0,2,3,1,0,2,0,2,0,3,1,5,0,0,4,2,5,6,1,2,2,3,0,4,5,0,0,3,3,5,1,7,4,1,4,3,1,3,6,1,2,2,3,0,3,4,6,3,2,3,1,5,6,3,1,3,1,2,188
6157,0,1,0,0,3,0,2,0,3,0,1,2,1,1,2,0,2,2,2,2,0,0,0,1,0,0,1,1,2,1,3,3,1,2,2,1,0,4,0,1,2,2,4,10,1,3,1,2,3,2,2,7,2,2,4,3,3,1,3,1,4,0,1,5,3,2,2,2,0,4,2,5,2,1,1,192
6158,0,0,2,0,1,1,0,2,1,0,0,1,0,3,1,0,2,0,0,1,3,1,0,2,0,1,1,0,1,0,1,0,1,1,1,3,4,4,3,1,4,2,4,0,1,0,0,2,0,1,0,2,2,0,0,1,1,3,0,7,0,0,2,2,2,2,1,1,4,0,3,0,1,2,1,131
6159,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,2,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,4,0,0,1,1,0,0,0,0,46
6160,0,1,0,0,1,0,0,2,1,2,2,1,0,0,1,1,1,1,2,2,2,1,2,0,0,0,2,2,2,2,3,0,3,3,4,1,0,3,3,2,2,3,2,2,2,2,4,2,1,2,3,0,0,1,1,1,0,3,0,3,1,2,2,1,4,1,4,2,0,3,2,4,2,2,1,170
6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6162,1,1,2,2,1,2,1,2,4,3,3,4,1,0,1,1,2,3,1,1,2,5,4,3,2,13,3,0,1,1,2,2,2,3,2,2,1,4,2,4,2,3,7,4,2,3,20,4,3,2,6,3,3,3,4,8,5,4,1,6,1,6,5,0,2,7,5,4,2,6,4,2,4,5,1,320
6163,3,6,5,3,7,0,5,2,6,4,6,2,2,4,2,6,8,6,7,6,2,5,8,7,3,5,10,7,11,14,6,7,11,11,7,8,7,8,5,9,15,11,11,13,10,9,14,13,6,9,9,8,11,12,15,9,12,12,5,15,7,17,13,14,20,14,15,19,18,16,24,7,13,8,7,876
6164,1,3,3,3,3,6,4,10,3,2,2,3,1,3,1,3,3,1,2,4,5,7,8,1,3,4,5,6,1,3,0,6,12,7,4,7,8,4,6,6,4,14,8,13,9,13,4,8,2,10,5,12,13,7,9,9,6,10,8,10,10,3,12,4,11,11,10,11,5,13,12,6,8,7,6,625
6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
6166,1,3,1,1,64,11,8,7,2,12,1,1,0,0,0,4,10,4,2,1,0,2,4,0,1,2,1,3,2,3,2,15,12,21,28,37,30,12,12,17,2,3,5,10,18,25,31,34,44,42,42,43,9,18,6,19,13,1,1,1,8,9,12,2,6,6,2,3,2,1,4,2,2,2,0,841
6167,0,2,0,2,0,3,2,0,0,2,1,1,0,2,2,1,0,1,0,1,1,3,2,1,3,2,2,4,4,0,1,5,1,3,5,4,3,2,1,1,0,5,9,6,3,3,1,3,2,4,2,2,13,3,4,5,3,1,3,5,4,2,3,4,7,17,12,5,4,6,6,5,5,6,7,549
6168,1,1,0,3,3,1,2,1,0,2,0,2,1,0,3,2,2,0,2,1,3,0,1,0,0,2,2,3,0,2,3,2,3,1,0,1,2,1,4,0,0,2,6,2,2,3,4,1,1,5,3,3,3,3,2,3,4,4,4,1,1,2,6,9,2,7,7,7,0,2,1,4,1,2,1,237
6169,2,1,0,3,2,2,2,3,1,2,1,4,2,0,5,2,3,2,2,5,5,2,3,6,3,1,1,5,3,6,7,3,3,4,3,3,2,7,4,3,5,8,6,7,1,10,4,3,2,3,3,5,2,5,6,9,5,5,7,6,4,2,3,3,4,7,7,8,3,4,5,10,8,7,3,358
6170,0,0,0,0,0,0,2,1,1,0,0,1,1,1,2,0,0,1,2,1,0,0,1,2,3,1,0,0,3,3,2,3,2,0,2,5,0,1,0,1,2,1,3,3,2,1,2,0,0,0,1,0,7,1,4,4,2,2,3,1,2,3,0,2,5,3,2,2,2,2,5,4,4,10,4,199
6171,0,1,2,0,2,4,1,1,1,5,3,0,4,2,4,0,2,5,3,2,3,7,4,3,0,3,1,3,1,2,8,2,6,2,2,2,1,5,3,3,2,4,6,9,2,3,3,3,3,5,11,7,7,10,9,11,11,6,14,6,4,6,9,12,9,10,11,7,9,10,8,13,11,10,14,501
6172,1,1,0,0,5,0,3,0,1,1,2,0,1,1,1,0,1,1,0,2,1,2,0,5,0,1,0,1,0,0,2,3,1,2,0,1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,0,1,1,4,2,0,1,2,2,1,2,3,3,0,0,3,1,2,3,2,1,0,2,3,116
6173,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,2,0,0,0,1,1,2,2,1,2,0,1,2,3,1,1,2,3,6,4,0,2,1,0,1,1,1,0,0,1,0,4,2,1,2,1,0,3,1,2,0,1,2,1,2,1,2,2,1,1,1,112
6174,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,2,4,4,5,3,0,1,1,2,3,2,1,1,0,1,0,0,2,1,0,1,1,2,2,1,2,2,0,0,1,0,2,4,2,5,1,1,1,1,1,0,2,3,104
6175,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,1,2,0,0,1,1,0,2,1,0,2,0,1,0,1,1,1,0,1,1,0,1,0,0,1,3,0,0,1,0,0,1,0,1,0,1,0,1,2,3,1,0,1,2,0,79
6176,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,2,0,5,2,0,0,0,0,0,1,3,0,2,0,1,1,0,0,2,0,0,1,1,0,1,0,58
6180,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,1,1,2,2,2,1,0,2,1,1,1,1,1,0,2,2,1,0,2,2,1,0,1,0,0,1,0,0,2,1,1,2,2,2,0,0,1,3,2,4,0,2,0,0,2,1,0,3,0,1,3,1,2,0,2,1,2,3,3,6,105
6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
6207,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,0,1,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,2,1,0,0,3,2,2,0,7,0,0,0,1,1,0,4,2,1,1,1,0,1,2,69
6208,3,2,2,3,5,5,2,7,3,4,4,2,2,1,1,4,4,2,1,4,2,2,3,2,2,3,1,3,2,4,4,6,5,2,14,8,6,3,3,6,2,6,8,8,9,8,5,5,4,8,2,9,7,8,8,9,5,2,3,2,4,3,6,6,6,3,7,13,11,3,13,3,9,13,7,455
6209,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,2,0,1,0,1,0,1,0,0,0,1,3,1,1,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,2,4,3,1,1,0,1,0,0,73
6210,4,8,2,9,8,2,8,6,12,16,7,5,7,5,10,2,11,10,14,13,7,7,8,14,9,8,12,13,14,19,15,11,17,10,14,14,10,17,8,4,16,22,17,19,12,18,11,14,10,11,9,13,14,12,25,18,13,21,17,13,10,15,13,15,13,18,27,19,28,16,28,16,8,15,12,1294
6211,1,1,3,2,3,2,3,3,4,1,2,0,1,2,5,3,0,3,5,4,2,2,1,3,2,4,3,2,3,4,1,2,4,4,5,1,2,5,2,2,4,0,4,4,2,3,3,3,3,1,2,4,4,3,9,4,9,10,5,4,6,3,3,2,6,10,3,6,4,2,5,1,5,2,1,331
6213,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28
6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20
6215,1,1,1,1,1,0,3,1,1,3,3,3,0,0,1,0,3,3,0,4,2,2,1,1,1,3,4,3,4,3,5,4,3,1,4,1,3,1,4,0,4,6,1,0,6,3,3,0,1,5,1,2,10,1,4,8,1,2,3,1,2,1,2,1,4,4,5,3,2,1,1,5,0,2,1,226
6218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,0,0,0,0,1,1,1,0,0,0,39
6219,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,20
6220,0,0,3,2,0,0,5,0,2,1,2,1,0,1,0,0,1,2,1,1,0,2,1,0,1,1,1,1,0,0,3,2,6,1,2,1,0,0,1,1,2,0,0,4,0,1,2,1,0,1,1,4,3,0,0,2,0,4,1,2,1,1,0,2,2,1,2,1,0,2,0,2,1,1,0,151
6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
6224,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,33
6225,4,3,7,3,0,0,4,0,3,4,1,5,1,3,4,4,0,3,1,4,4,5,3,4,4,1,2,6,5,1,4,11,6,3,2,1,2,1,2,2,3,6,8,5,6,9,4,5,5,5,1,3,3,4,1,3,7,7,2,10,1,1,5,6,4,9,6,8,6,7,6,4,1,0,2,620
6226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,49
6227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,37
